TITLE = " Time0.000400sec.data " 
TARIABLES = "X", "Y", "rho", "ux", "uy", "e", "p", "H", "c", "X_xi", "Y_xi", "X_eta", "Y_eta", "J_inv" 
ZONE T="th", I=101,J=101 ,F=POINT
-0.03826827 0.10629420 1.15288453 -169.51358137 453.12336620 243414.84943904 43398.11442156 248778.56821063 229.56545784 -0.00170380 0.00524375 -0.00651791 -0.00234659 0.00003913
-0.04486702 0.10368157 1.14827234 -197.31484022 441.00271014 242097.26206404 43233.75412509 248487.23188619 229.59003778 -0.00202969 0.00512642 -0.00635771 -0.00275123 0.00003913
-0.05128870 0.10065975 1.14403704 -224.30297048 427.17966087 240884.20541436 43088.62497532 248219.96093492 229.62823722 -0.00234758 0.00498886 -0.00617241 -0.00314500 0.00003913
-0.05750798 0.09724068 1.14002573 -250.34793970 411.72290852 239736.60259588 42954.16160676 247968.75749687 229.67266737 -0.00265620 0.00483161 -0.00596275 -0.00352636 0.00003913
-0.06350029 0.09343784 1.13610659 -275.32788845 394.71434348 238621.24924738 42822.93818534 247726.92015850 229.71677397 -0.00295434 0.00465529 -0.00572957 -0.00389381 0.00003913
-0.06924200 0.08926624 1.13217743 -299.13420497 376.24513234 237512.71373374 42689.05222461 247489.27055321 229.75502994 -0.00324081 0.00446060 -0.00547377 -0.00424589 0.00003913
-0.07471044 0.08474236 1.12819173 -321.67552921 356.40999017 236399.69731379 42549.51212553 247253.37255933 229.78403684 -0.00351450 0.00424830 -0.00519636 -0.00458121 0.00003913
-0.07988403 0.07988403 1.12416788 -342.87898266 335.30099511 235287.36166431 42404.85151984 247020.23535049 229.80327092 -0.00377432 0.00401924 -0.00489845 -0.00489845 0.00003913
-0.08474236 0.07471044 1.12017661 -362.68570146 313.00448488 234193.48047596 42258.43477877 246793.15085811 229.81452353 -0.00401924 0.00377432 -0.00458121 -0.00519636 0.00003913
-0.08926624 0.06924200 1.11631289 -381.04545882 289.60381638 233141.71732846 42114.81848030 246576.50917147 229.82036733 -0.00424830 0.00351450 -0.00424589 -0.00547377 0.00003913
-0.09343784 0.06350029 1.11266208 -397.91077378 265.18260642 232153.06932702 41978.12314108 246374.16730196 229.82320856 -0.00446060 0.00324081 -0.00389381 -0.00572957 0.00003913
-0.09724068 0.05750798 1.10928877 -413.23551912 239.82715734 231243.21269602 41851.45056339 246188.97279812 229.82484023 -0.00465529 0.00295434 -0.00352636 -0.00596275 0.00003913
-0.10065975 0.05128870 1.10623389 -426.97550121 213.62842644 230421.81636248 41736.58915035 246022.48016516 229.82592417 -0.00483161 0.00265620 -0.00314500 -0.00617241 0.00003913
-0.10368157 0.04486702 1.10353253 -439.09045378 186.67714649 229697.23253336 41635.32555162 245876.35761026 229.82773183 -0.00498886 0.00234758 -0.00275123 -0.00635771 0.00003913
-0.10629420 0.03826827 1.10118733 -449.54363072 159.07515715 229069.37093705 41546.98580918 245749.60893015 229.82812548 -0.00512642 0.00202969 -0.00234659 -0.00651791 0.00003913
-0.10848733 0.03151848 1.09925225 -458.30224349 130.90402053 228552.12996564 41475.92838165 245647.03759218 229.83353376 -0.00524375 0.00170380 -0.00193270 -0.00665239 0.00003913
-0.11025232 0.02464431 1.09763214 -465.34461723 102.31156660 228119.02803386 41412.19906919 245556.97424131 229.82631661 -0.00534038 0.00137118 -0.00151118 -0.00676062 0.00003913
-0.11158219 0.01767288 1.09662373 -470.62138463 73.28113199 227851.36305842 41385.71503414 245514.54662376 229.85842654 -0.00541594 0.00103315 -0.00108369 -0.00684217 0.00003913
-0.11247170 0.01063171 1.09555498 -474.19687045 44.28452559 227566.34703903 41326.95221668 245440.26108357 229.80719354 -0.00547013 0.00069104 -0.00065193 -0.00689671 0.00003913
-0.11291733 0.00354857 1.09552386 -475.91570916 14.90367693 227556.23305037 41347.52331585 245456.77700835 229.86764549 -0.00550272 0.00034620 -0.00021760 -0.00692404 0.00003913
-0.11291733 -0.00354857 1.09552380 -475.91570612 -14.90373151 227556.21771510 41347.52026588 245456.77409642 229.86764350 -0.00551360 0.00000000 0.00021760 -0.00692404 0.00003913
-0.11247170 -0.01063171 1.09555477 -474.19686230 -44.28458773 227566.29624241 41326.94161918 245440.25064416 229.80718542 -0.00550272 -0.00034620 0.00065193 -0.00689671 0.00003913
-0.11158219 -0.01767288 1.09662377 -470.62138807 -73.28110096 227851.37225838 41385.71707553 245514.54736676 229.85842776 -0.00547013 -0.00069104 0.00108369 -0.00684217 0.00003913
-0.11025232 -0.02464431 1.09763350 -465.34468326 -102.31127818 228119.36410753 41412.27099051 245557.04058121 229.82637328 -0.00541594 -0.00103315 0.00151118 -0.00676062 0.00003913
-0.10848733 -0.03151848 1.09925562 -458.30244615 -130.90337392 228552.96417915 41476.10540587 245647.20481691 229.83367211 -0.00534038 -0.00137118 0.00193270 -0.00665239 0.00003913
-0.10629420 -0.03826827 1.10119209 -449.54397463 -159.07430498 229070.55646883 41547.23537052 245749.85093875 229.82831951 -0.00524375 -0.00170380 0.00234659 -0.00651791 0.00003913
-0.10368157 -0.04486702 1.10353439 -439.09061310 -186.67690781 229697.71355522 41635.42211005 245876.46681336 229.82780476 -0.00512642 -0.00202969 0.00275123 -0.00635771 0.00003913
-0.10065975 -0.05128870 1.10622317 -426.97449433 -213.63046348 230419.18565514 41736.02335301 246021.97518555 229.82548015 -0.00498886 -0.00234758 0.00314500 -0.00617241 0.00003913
-0.09724068 -0.05750798 1.10925187 -413.23165940 -239.83349332 231234.06037818 41849.50793060 246187.16085251 229.82332904 -0.00483161 -0.00265620 0.00352636 -0.00596275 0.00003913
-0.09343784 -0.06350029 1.11258971 -397.90251585 -265.19407619 232135.00991690 41974.31756621 246370.54046647 229.82026489 -0.00465529 -0.00295434 0.00389381 -0.00572957 0.00003913
-0.08926624 -0.06924200 1.11621672 -381.03370902 -289.61761362 233117.53879565 42109.76788472 246571.56789854 229.81648604 -0.00446060 -0.00324081 0.00424589 -0.00547377 0.00003913
-0.08474236 -0.07471044 1.12011136 -362.67753195 -313.01183944 234176.72596770 42255.02424949 246789.52473087 229.81194297 -0.00424830 -0.00351450 0.00458121 -0.00519636 0.00003913
-0.07988403 -0.07988403 1.12425053 -342.89159639 -335.28661123 235307.28159320 42409.24147407 247023.69829852 229.80671794 -0.00401924 -0.00377432 0.00489845 -0.00489845 0.00003913
-0.07471044 -0.08474236 1.12860705 -321.73843812 -356.35452688 236502.87571282 42571.42378523 247273.22048527 229.80090060 -0.00377432 -0.00401924 0.00519636 -0.00458121 0.00003913
-0.06924200 -0.08926624 1.13316279 -299.28773189 -376.13061734 237759.54752230 42740.95845782 247537.69557808 229.79469245 -0.00351450 -0.00424830 0.00547377 -0.00424589 0.00003913
-0.06350029 -0.09343784 1.13791734 -275.61742130 -394.53080856 239077.50441453 42918.22762399 247817.41304744 229.78916609 -0.00324081 -0.00446060 0.00572957 -0.00389381 0.00003913
-0.05750798 -0.09724068 1.14288891 -250.81492382 -411.47388867 240461.92423682 43104.69177142 248113.89340045 229.78637894 -0.00295434 -0.00465529 0.00596275 -0.00352636 0.00003913
-0.05128870 -0.10065975 1.14810049 -224.97402465 -426.88494587 241919.29874627 43302.04164374 248428.89892254 229.78848059 -0.00265620 -0.00483161 0.00617241 -0.00314500 0.00003913
-0.04486702 -0.10368157 1.15354803 -198.18955314 -440.69789320 243449.40392736 43510.51478277 248762.87069406 229.79643572 -0.00234758 -0.00498886 0.00635771 -0.00275123 0.00003913
-0.03826827 -0.10629420 1.15918143 -170.55035050 -452.85624499 245040.50248666 43727.97858957 249114.13597646 229.80951733 -0.00202969 -0.00512642 0.00651791 -0.00234659 0.00003913
-0.03151848 -0.10848733 1.16487992 -142.14218123 -463.30904189 246662.83614911 43948.47216077 249477.48095383 229.82397348 -0.00170380 -0.00524375 0.00665239 -0.00193270 0.00003913
-0.02464431 -0.11025232 1.17053422 -113.03955780 -472.00888620 248289.14191147 44167.03000379 249848.45881993 229.83758934 -0.00137118 -0.00534038 0.00676062 -0.00151118 0.00003913
-0.01767288 -0.11158219 1.17594623 -83.35460477 -478.90426095 249868.81782871 44372.94765886 250217.02327717 229.84201760 -0.00103315 -0.00541594 0.00684217 -0.00108369 0.00003913
-0.01063171 -0.11247170 1.18138367 -53.14704083 -483.95585330 251469.68102213 44581.33744402 250596.84415665 229.85030451 -0.00069104 -0.00547013 0.00689671 -0.00065193 0.00003913
-0.00354857 -0.11291733 1.18649600 -22.72701199 -487.16162539 252999.65463816 44759.91632932 250957.07995613 229.81348681 -0.00034620 -0.00550272 0.00692404 -0.00021760 0.00003913
0.00354857 -0.11291733 1.19165082 7.95646923 -488.24622609 254559.17567044 44994.39502372 251376.96888617 229.91574765 -0.00000000 -0.00551360 0.00692404 0.00021760 0.00003913
0.01063171 -0.11247170 1.19785329 38.80839370 -487.69345527 256393.82807464 45216.05500095 251792.00532468 229.88388935 0.00034620 -0.00550272 0.00689671 0.00065193 0.00003913
0.01767288 -0.11158219 1.20394282 69.30578107 -485.05695828 258211.36519776 45475.17443177 252243.32540019 229.95786864 0.00069104 -0.00547013 0.00684217 0.00108369 0.00003913
0.02464431 -0.11025232 1.21066418 99.61582415 -480.56120732 260210.77268293 45763.61622564 252732.66791884 230.04475627 0.00103315 -0.00541594 0.00676062 0.00151118 0.00003913
0.03151848 -0.10848733 1.21727305 129.69129284 -474.16611056 262196.00947696 46046.78608156 253224.03653816 230.12811268 0.00137118 -0.00534038 0.00665239 0.00193270 0.00003913
0.03826827 -0.10629420 1.22374412 159.38806547 -465.87388780 264162.60315526 46327.39367413 253721.33931339 230.21713398 0.00170380 -0.00524375 0.00651791 0.00234659 0.00003913
0.04486702 -0.10368157 1.23002545 188.59695369 -455.70298589 266094.49837691 46600.99182861 254218.71581456 230.30562709 0.00202969 -0.00512642 0.00635771 0.00275123 0.00003913
0.05128870 -0.10065975 1.23652944 217.12479661 -443.71278208 268096.46292946 46889.96110490 254734.26963104 230.41021200 0.00234758 -0.00498886 0.00617241 0.00314500 0.00003913
0.05750798 -0.09724068 1.24385601 244.76880097 -430.00518719 270323.14113889 47226.02950230 255294.15668863 230.55241766 0.00265620 -0.00483161 0.00596275 0.00352636 0.00003913
0.06350029 -0.09343784 1.25273194 271.33210250 -414.72250333 272965.47380336 47648.02188782 255931.44540600 230.75832648 0.00295434 -0.00465529 0.00572957 0.00389381 0.00003913
0.06924200 -0.08926624 1.26383842 296.65866721 -398.02875430 276207.36451506 48192.58310892 256678.34077376 231.05126161 0.00324081 -0.00446060 0.00547377 0.00424589 0.00003913
0.07471044 -0.08474236 1.27756097 320.66792144 -380.07068901 280161.45169504 48881.10511329 257555.26686326 231.44281767 0.00351450 -0.00424830 0.00519636 0.00458121 0.00003913
0.07988403 -0.07988403 1.29358557 343.39010109 -360.91036917 284761.63832131 49698.03857020 258552.41826358 231.91885668 0.00377432 -0.00401924 0.00489845 0.00489845 0.00003913
0.08474236 -0.07471044 1.31074382 364.94474753 -340.48177717 289715.44071292 50581.64009134 259621.35146985 232.43502043 0.00401924 -0.00377432 0.00458121 0.00519636 0.00003913
0.08926624 -0.06924200 1.32760034 385.42255095 -318.65989087 294649.62314696 51454.69602241 260699.18030394 232.93934480 0.00424830 -0.00351450 0.00424589 0.00547377 0.00003913
0.09343784 -0.06350029 1.34388630 404.75144052 -295.45086036 299489.28044496 52301.72668257 261771.40620624 233.42145271 0.00446060 -0.00324081 0.00389381 0.00572957 0.00003913
0.09724068 -0.05750798 1.36164845 422.61932898 -271.26593290 304780.16994634 53232.61622432 262926.00464626 233.94858654 0.00465529 -0.00295434 0.00352636 0.00596275 0.00003913
0.10065975 -0.05128870 1.38684863 438.68409008 -246.84836305 312141.68699864 54577.33122453 264426.13124791 234.72299302 0.00483161 -0.00265620 0.00314500 0.00617241 0.00003913
0.10368157 -0.04486702 1.42325363 452.55835995 -223.72563151 322726.76151333 56543.98638717 266481.48932390 235.83924664 0.00498886 -0.00234758 0.00275123 0.00635771 0.00003913
0.10629420 -0.03826827 1.48499950 465.59023114 -200.75898492 340507.27822860 59850.64208040 269601.38316613 237.53918960 0.00512642 -0.00202969 0.00234659 0.00651791 0.00003913
0.10848733 -0.03151848 1.54056014 477.34376997 -181.10063573 357088.42610423 62524.57916804 272376.90635763 238.36916652 0.00524375 -0.00170380 0.00193270 0.00665239 0.00003913
0.11025232 -0.02464431 1.59665078 484.90228833 -151.78856609 372994.90354970 66756.49569810 275421.15337221 241.93896285 0.00534038 -0.00137118 0.00151118 0.00676062 0.00003913
0.11158219 -0.01767288 1.56126337 453.79426928 -121.28831287 341111.43104055 67549.11331807 261749.90911972 246.11368290 0.00541594 -0.00103315 0.00108369 0.00684217 0.00003913
0.11247170 -0.01063171 1.56970209 262.95717961 -58.26933084 259493.97084603 81023.78752319 216931.45572924 268.82005812 0.00547013 -0.00069104 0.00065193 0.00689671 0.00003913
0.11291733 -0.00354857 1.26584686 57.81415511 -91.31482774 113295.95402328 42361.14200043 122966.76716055 216.44983716 0.00550272 -0.00034620 0.00021760 0.00692404 0.00003913
0.11291733 0.00354857 1.18400000 4.36052239 -0.98395253 86347.82767855 101549.97046767 102110.25915450 202.08924501 0.00551360 -0.00000000 -0.00021760 0.00692404 0.00003913

0.11856320 0.00372600 2.20216164 -168.02803932 -6.06377027 514374.68646113 193298.76843063 321354.00191815 350.55322350 0.00578928 0.00000000 -0.00022848 0.00727024 0.00004314
0.11809528 0.01116329 1.83227906 -123.34514079 89.27164683 402443.41229569 152481.65465950 302860.56213903 341.33200072 0.00577786 0.00036351 -0.00068453 0.00724155 0.00004314
0.11716130 0.01855653 1.68166550 -11.82079209 88.69041182 400865.23978172 157653.50719162 332122.37880658 362.28139266 0.00574363 0.00072559 -0.00113788 0.00718428 0.00004314
0.11576494 0.02587653 1.66349986 178.94572631 137.08747276 420208.51789673 151177.40838407 343484.20406039 356.69422759 0.00568674 0.00108480 -0.00158674 0.00709865 0.00004314
0.11391170 0.03309441 1.79300023 386.65220745 211.52192672 468615.74775937 117791.30428563 327053.52807259 303.27070453 0.00560740 0.00143974 -0.00202933 0.00698501 0.00004314
0.11160891 0.04018168 1.78114770 456.66538278 243.79909865 439143.82121609 80194.68294403 291575.20357907 251.06538384 0.00550593 0.00178899 -0.00246392 0.00684381 0.00004314
0.10886564 0.04711037 1.68948195 452.84303576 260.57820498 408483.34740773 71158.49931918 283898.76936312 242.82904389 0.00538274 0.00213118 -0.00288879 0.00667559 0.00004314
0.10569274 0.05385314 1.61061191 435.74395967 279.30304711 383772.82140477 67218.02148568 280012.11198083 241.71935522 0.00523830 0.00246496 -0.00330225 0.00648103 0.00004314
0.10210271 0.06038337 1.55089455 415.78600970 299.25647169 363612.56288630 64044.01643865 275748.32817017 240.44301389 0.00507319 0.00278901 -0.00370268 0.00626089 0.00004314
0.09810973 0.06667530 1.50821944 396.16492504 318.73996185 348923.99239572 61582.03991634 272179.24779976 239.08855451 0.00488805 0.00310205 -0.00408850 0.00601604 0.00004314
0.09372956 0.07270410 1.47100144 375.81845627 337.49488733 336245.21857134 59435.14623045 268987.06898965 237.83684615 0.00468363 0.00340285 -0.00445818 0.00574745 0.00004314
